timestamps,csi_len,channel,err_info,noise_floor,rate,bandWidth,num_tones,nr,nc,rssi,rssi1,rssi2,rssi3,payload_length,block_length,subcarriers,ant1_amplitude,ant2_amplitude,ant1_phase,ant2_phase
2055439248,560,2437,0,0,143,0,56,2,2,58,52,57,128,1600,2184,1,148.929513529052,89.2692556258872,1.18530245986557,-1.34483710910626
2055439248,560,2437,0,0,143,0,56,2,2,58,52,57,128,1600,2184,2,158.382448522556,161.136588023949,-0.879291669076991,2.07608651489429
2055439248,560,2437,0,0,143,0,56,2,2,58,52,57,128,1600,2184,3,154.434452114805,95.524865872714,1.15059961318562,-1.3918791563168
2055439248,560,2437,0,0,143,0,56,2,2,58,52,57,128,1600,2184,4,160.60199251566,168.60011862392,-0.922313939152596,2.0317914221227
2055439248,560,2437,0,0,143,0,56,2,2,58,52,57,128,1600,2184,5,164.246765569371,88.5663593019381,1.06902006664915,-1.45764534520441
2055439248,560,2437,0,0,143,0,56,2,2,58,52,57,128,1600,2184,6,159.201130649251,169.664374575218,-0.97756728999934,1.98961910034817
2055439248,560,2437,0,0,143,0,56,2,2,58,52,57,128,1600,2184,7,170.815690145841,93.0859817588019,1.03640085004048,-1.52781206692713
2055439248,560,2437,0,0,143,0,56,2,2,58,52,57,128,1600,2184,8,159.530561335438,173.818871242452,-1.00887476453808,1.94168761560756
2055439248,560,2437,0,0,143,0,56,2,2,58,52,57,128,1600,2184,9,164.347193465541,97.1853898484747,1.05542377954231,-1.50901936523455
2055439248,560,2437,0,0,143,0,56,2,2,58,52,57,128,1600,2184,10,169.28378540191,183.174779923438,-1.01720636216119,1.92189941570326
2055439248,560,2437,0,0,143,0,56,2,2,58,52,57,128,1600,2184,11,173.738308959193,100.0199980004,1.01951841815496,-1.59079366076805
2055439248,560,2437,0,0,143,0,56,2,2,58,52,57,128,1600,2184,12,176.646539734012,188.215302247187,-1.0362020033539,1.8673421358646
2055439248,560,2437,0,0,143,0,56,2,2,58,52,57,128,1600,2184,13,164.984847789123,97.0051545022222,1.03661375188951,-1.56048741364865
