timestamps,csi_len,channel,err_info,noise_floor,rate,bandWidth,num_tones,nr,nc,rssi,rssi1,rssi2,rssi3,payload_length,block_length,subcarriers,ant1_amplitude,ant2_amplitude,ant1_phase,ant2_phase
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,1,191.441897190766,48.1663783151692,1.50283830984867,0.0831412318884412
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,2,190.703959056963,48,1.40219938718547,0
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,3,204.004901901891,46.5295604965274,1.30798364499363,-0.151015342921359
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,4,203.924005453012,49.335585534176,1.17298748709678,-0.308930743923742
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,5,175.285481429581,47.927027865287,0.984376000407877,-0.407631505457627
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,6,181.46625030567,50.7740090991444,0.855595134469319,-0.560686994982806
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,7,156.984075625523,46.8721665810319,0.776389398107031,-0.588002603547568
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,8,166.243796876756,45.453272709454,0.755619734533287,-0.691921382238859
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,9,152.800523559312,42.4264068711929,0.646118903860602,-0.785398163397448
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,10,137.905764926634,39.6988664825584,0.557830675986864,-0.856705628182739
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,11,128.015624046442,39.8246155034798,0.505581054874205,-0.892133836046584
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,12,102.156742312977,39.2045915678253,0.402321097860441,-0.91199029067742
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,13,109.562767398419,36.7151195013716,0.373726819965553,-1.05840686648416
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,14,91.0933587041339,35.7770876399966,0.300920234360425,-1.10714871779409
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,15,61.1882341631134,36.6742416417845,0.197395559849881,-1.11934323524234
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,16,46.690470119715,34.928498393146,0.172190814522939,-1.15838588519751
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,17,32.310988842807,33.1058907144937,0.380506377112365,-1.13416916698136
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,18,28.7923600977759,29.4108823397055,0.35470565201094,-1.25979804618936
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,19,21.4709105535839,27.7848879788996,1.08631839775787,-1.04272187836854
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,20,27.1661554144122,23.7697286480094,1.68145354796879,-1.18247760862243
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,21,41.8688428309166,26.4007575648882,2.27165073467935,-1.14103404769821
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,22,50.9116882454314,22.8473193175917,2.35619449019234,-1.16590454050981
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,23,70.0927956355002,24.1867732448956,2.30573231617549,-1.05165021254837
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,24,86.0523096726636,21.9544984001001,2.24916701714297,-1.04600055514479
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,25,90,20.2484567313166,2.21429743558818,-0.996491496620195
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,26,106.606754007427,21.4009345590327,2.20304087540513,-0.917949695694122
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,27,123.97580409096,21.9317121994613,2.16103606307567,-0.817645045832702
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,28,134.238593556399,17.6918060129541,2.06776493167395,-0.745419476274158
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,29,177.341478509682,25.2388589282479,1.94606714965085,-0.588002603547568
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,30,185.99462357821,23.6008474424119,1.91635190737661,-0.635026735390314
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,31,209.093280618962,26.9258240356725,1.83201486140943,-0.546788840889247
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,32,205.975726725262,28.0178514522438,1.79104505018559,-0.60780199611396
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,33,228.543212544149,30.0166620396073,1.72011898748859,-0.523278322131975
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,34,243.665754672256,33.8378486313773,1.64473536445284,-0.59619914129748
4203604310,280,2437,0,0,132,0,56,2,1,65,55,64,128,1600,1904,35,253.049402291331,34.9857113690718,1.59055660032207,-0.540419500270584
