timestamps,csi_len,channel,err_info,noise_floor,rate,bandWidth,num_tones,nr,nc,rssi,rssi1,rssi2,rssi3,payload_length,block_length,subcarriers,ant1_amplitude,ant2_amplitude,ant1_phase,ant2_phase
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,1,154.767567661962,78.7908624143688,-2.54462971637439,-1.98902065637413
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,2,153.003267938956,149.271564606257,1.57733218144083,1.5104669412552
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,3,162.92943257742,84.5340168216322,-2.59275229973636,-2.05031561878749
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,4,160.112460477003,160.131196211107,1.53331389010324,1.45186343248191
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,5,159.389460128328,89.0056178002265,-2.63022848341876,-2.04951817079066
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,6,171.172427686237,171.813852759316,1.45368758222803,1.35970299357215
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,7,164.201096220458,85.146931829632,-2.70790882596834,-2.15554161287246
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,8,171.819672913203,174.324410224157,1.38938114165045,1.27988898281119
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,9,180.579622327659,87.6812408671319,-2.83210067950834,-2.35619449019234
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,10,169.640796979972,167.943442860982,1.29006752277015,1.16043156935378
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,11,183.133830845095,91.2852671574116,-2.8820454848064,-2.39493478785582
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,12,174.3932338137,176.776695296637,1.20732770450989,1.06919227260578
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,13,182.439030911699,89.0224690738243,-2.92054559091477,-2.47562341621068
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,14,171.09354166654,175.276923752101,1.16206726080238,1.0382044552992
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,15,176.309387157916,90.6035319399857,-2.94753412250991,-2.4892617522009
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,16,183.30848316431,190.541334098405,1.17306774177145,0.987160507717735
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,17,181.220859726467,87.1320836431679,-3.0254510267098,-2.58542642346934
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,18,181.59570479502,188.403821617291,1.08990904659956,0.920925877382949
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,19,182.701943065748,87.1320836431679,-3.05390599846029,-2.58542642346934
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,20,178.941331167509,186.807387434223,1.08215392417517,0.880170433172958
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,21,183.330303005259,85.5862138431184,-3.08155560159436,-2.61520028936337
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,22,177.552809045647,186.131673822593,1.0062269331268,0.827198895270299
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,23,192.002604149006,85.9069263796581,3.13638436735072,-2.70918487801926
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,24,176.954796487691,188.095720312824,0.990630553403655,0.792916818709752
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,25,186.002688152618,83.7257427557379,3.13621636130408,-2.62985381127444
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,26,188.671672489539,199.649693212887,0.954859814685074,0.735793499531993
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,27,192.585046148448,82.7647267862342,3.06362601975825,-2.70496549377625
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,28,183.40392580313,196.664689255596,0.920752236127532,0.695389317771387
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,29,199.007537545692,87.091905479212,3.04092400143196,-2.76535064295242
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,30,176.694651871527,188.002659555656,0.869536403928619,0.638182010021769
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,31,199.572042130154,84.308955633432,3.01599465160366,-2.75227593175665
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,32,175.72706109191,190.065778087482,0.849825002823002,0.617191391540362
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,33,192.512337266992,81.344944526381,2.9798598467494,-2.77706665118286
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,34,173.657709301948,188.671672489539,0.854674879596295,0.615936512109822
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,35,193.829822266853,86.3770802933278,2.97050681099283,-2.78688700157885
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,36,185.526278462109,198.040399918804,0.838782506888184,0.576798590591291
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,37,190.62528688503,84.8645980371085,2.94625470400482,-2.76765073360605
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,38,179.134028034877,193.891722360703,0.836736412373352,0.572267135593075
3245216208,560,2437,0,0,142,0,56,2,2,58,53,57,128,1600,2184,39,179.078195210919,84.6935652809586,2.9277692179456,-2.74135199655582
