timestamps,csi_len,channel,err_info,noise_floor,rate,bandWidth,num_tones,nr,nc,rssi,rssi1,rssi2,rssi3,payload_length,block_length,subcarriers,ant1_amplitude,ant2_amplitude,ant1_phase,ant2_phase,with_receiver,coord1,coord2
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,24,197.959591836314,217.076023549355,2.08868930886529,-1.33363873324507,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,25,202.192977128287,101.400197238467,-2.15194032732596,1.48192215198179,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,26,195.041021326284,210.440015206234,2.13319997161118,-1.28662206174098,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,27,201.357890334598,104.019228991567,-2.06776493167395,1.55156792769519,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,28,196.124960165707,213.770905410442,2.17859832290886,-1.25200434364761,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,29,197.022841315417,106.230880632705,-1.95036019711754,1.63673831657617,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,30,208.403454865796,222.656686403081,2.2200555293392,-1.23200196840326,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,31,201.136769388394,104.580112832221,-1.90512483420382,1.67617376598384,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,32,212.809774211618,225.07776433935,2.27636450448011,-1.17873930827963,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,33,194.640694614461,99.4635611668917,-1.85191884351017,1.7425564781231,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,34,208.655218003289,218.24756585126,2.33247012868404,-1.115345255544,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,35,199.624647776771,102.615788258922,-1.82913992922471,1.83704837594582,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,36,212.162673437153,225.878285808973,2.4396125003743,-1.04176585571525,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,37,189.842039601349,95.5091618641898,-1.77232409453023,1.87930262252681,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,38,199.804904844701,213.600093632938,2.49108465246314,-1.00227177906386,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,39,194.177753617658,93.9840411984928,-1.72070486330601,1.92956699706547,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,40,200.339711490258,214.895323355349,2.58405153890944,-0.897508871919878,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,41,198.040399918804,107.018689956474,-1.59099559937596,1.98427685894156,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,42,201.692835767659,216.148097377701,2.61137688081316,-0.890275102127682,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,43,199.642179911961,106.550457530693,-1.490566900321,2.08062955545458,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,44,205.294909824866,223.06277143441,2.69319440709688,-0.839314113256045,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,45,196.72569735548,105.152270541344,-1.43824479449822,2.13241982646739,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,46,207.424685126915,218.552053296234,2.76645775570242,-0.762748315751293,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,47,193.380454027805,105.209315176937,-1.38354240706141,2.20099023633945,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,48,212.190951739229,222.679141367125,2.81537119008593,-0.709113364149548,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,49,202.074243781834,108.374351209131,-1.30541233298149,2.29743866747662,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,50,204.941455054852,216.667948714156,2.94515403124686,-0.564959307867212,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,51,200.179919072818,111.803398874989,-1.19214523512342,2.31823804500403,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,52,201.556443707464,217.462640469576,2.98215353892823,-0.535687674387634,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,53,199.619638312467,109.71326264404,-1.14748557109118,2.40132511524709,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,54,206.475180106472,217.349948240159,3.07373583073349,-0.457474847896025,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,55,193.214906257255,106.21675950621,-1.12103671372506,2.40947734175204,0,5,1
1562363044,560,2437,0,0,143,0,56,2,2,57,52,56,128,1600,2184,56,197.205476597381,209.153054005912,-3.09593911858859,-0.356532285648574,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,1,136.356151309723,108.558739860041,-1.21889250137993,2.59959337580246,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,2,136.473440639562,194.054116163507,2.99451429820139,-0.228730093238829,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,3,136.014705087354,110.385687478042,-1.22579414958779,2.55610260756907,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,4,139.445329789133,198.917068146502,2.95404206398442,-0.264488382549233,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,5,140.943250991312,107.074740251845,-1.30516655509943,2.53545732259929,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,6,133.820775666561,193.289937658431,2.97644397617517,-0.29393449010144,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,7,142.618371888057,107.200746266059,-1.31561393617408,2.50182287076317,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,8,139.057542046449,200.609072576491,2.93150384037071,-0.356436952220196,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,9,142.369238250403,115.745410276175,-1.32241052182661,2.44796057163215,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,10,148.489056835849,217.082933460924,2.86884335386951,-0.422433846342486,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,11,146.986393928146,116.043095443029,-1.33736830507093,2.39276354610589,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,12,150.525745306243,219.317121994613,2.82404375514002,-0.504441291868672,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,13,143.951380681117,111.731821787707,-1.3679512296108,2.3688520420264,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,14,153.443800787129,225.399645075142,2.85076007875619,-0.469599919655398,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,15,149.833240637717,111.758668567588,-1.37601856201233,2.3308834410495,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,16,143.96180048888,217.412051183921,2.85279719680745,-0.488333951056406,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,17,152.970585407784,114.021927715681,-1.37340076694502,2.30035198771217,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,18,145.499140890934,215.585249959268,2.84157780603494,-0.530077784644485,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,19,148.296999295333,109.12378292563,-1.39456162905822,2.29135046263914,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,20,143.840189098875,219.317121994613,2.88143808984655,-0.504441291868672,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,21,151.60804727982,108.374351209131,-1.38504319043564,2.29743866747662,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,22,145.60219778561,215.232432500309,2.86329299458468,-0.536435457604731,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,23,149.402141885583,114.021927715681,-1.32744103886536,2.30035198771217,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,24,157.695909902572,231.572882695708,2.87200357566887,-0.519681732834831,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,25,157.334039546438,109.018347079746,-1.39833325526807,2.2326440007013,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,26,161.969132861789,235.229674998713,2.84717903745098,-0.570315768822607,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,27,161.012421881046,108.231233939192,-1.37705483107145,2.23832238699513,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,28,157.190966661574,229.401394939089,2.83794877207785,-0.571075562605462,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,29,155.977562488968,109.87720418722,-1.34447801690681,2.28534553064774,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,30,165.939748101532,239.98541622357,2.87322644268389,-0.562574559421413,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,31,156.923548264752,110.258786497948,-1.31963536221713,2.2469536986661,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,32,162.78206289392,235.771075410026,2.87426301864907,-0.573885894296404,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,33,152.610615620277,108.577161502776,-1.29879721448077,2.27143076107973,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,34,156.732255773979,227.107903869504,2.92292370771585,-0.520784561715387,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,35,157.965186037937,106.77546534668,-1.29510535752434,2.36281690993501,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,36,158.685223004538,234.795655837156,2.92565780890035,-0.551375964678645,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,37,151.241528688386,103.247275993122,-1.2825060828479,2.34249671681948,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,38,151.009933448101,220.047722096822,2.94159969698361,-0.528728684512277,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,39,154.638287626318,104.690018626419,-1.25518066475613,2.38321493937961,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,40,158.911925291968,225.399645075142,3.03441005359611,-0.469599919655398,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,41,151.003311221973,110.887330205033,-1.16938278735247,2.4584012082996,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,42,161.895027718581,230.763948657497,3.03639240416924,-0.467523558583493,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,43,149.883287927641,110.421918114114,-1.1369906024612,2.47816664572237,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,44,162.117241526002,234.797785338789,3.02412354867817,-0.473171130594419,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,45,150.376194924596,105.759160359753,-1.1458199053653,2.44322243210379,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,46,165.245272247045,234.957442955102,3.08710119734906,-0.425570783411003,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,47,151.168779845575,108.07404868885,-1.11898248489724,2.46107142892258,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,48,164.19500601419,235.732899697942,3.09285080227986,-0.442777774205847,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,49,157.012738336735,115.745410276175,-1.12993679517719,2.44796057163215,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,50,162,232.4908600354,3.14159265358979,-0.378908934381707,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,51,158.145502623375,122.441822920112,-1.04772866402361,2.47195370791316,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,52,167.107749670684,239.135944600556,-3.10567995697523,-0.345555580581712,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,53,156.460857724864,119.620232402382,-1.00406710927139,2.51648411935687,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,54,168.35973390333,236.24775131205,-3.07620979151095,-0.336475059101729,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,55,151.604749265978,111.830228471554,-1.03037682652431,2.52134316760697,0,5,1
1562363236,560,2437,0,0,143,0,56,2,2,59,54,57,128,1600,2184,56,161.245154965971,226.241021921313,-3.01723765904303,-0.286799757865989,0,5,1
1562366536,560,2437,0,0,143,0,56,2,2,58,53,56,128,1600,2184,1,148.111444527423,115.732450073434,-2.14943590807873,1.68336194259858,0,5,1
1562366536,560,2437,0,0,143,0,56,2,2,58,53,56,128,1600,2184,2,148.922798791857,209.697401033012,2.0374469297717,-1.16903540066188,0,5,1
1562366536,560,2437,0,0,143,0,56,2,2,58,53,56,128,1600,2184,3,154.547727256016,123.685083983478,-2.13008151308715,1.67609645635894,0,5,1
1562366536,560,2437,0,0,143,0,56,2,2,58,53,56,128,1600,2184,4,154.353490404331,217.462640469576,2.06342132964726,-1.17918878318092,0,5,1
1562366536,560,2437,0,0,143,0,56,2,2,58,53,56,128,1600,2184,5,150.332963783729,119.519872824564,-2.14772927181236,1.73044299645556,0,5,1
1562366536,560,2437,0,0,143,0,56,2,2,58,53,56,128,1600,2184,6,154.184953870344,221.55134844997,2.10120503802177,-1.14753079335859,0,5,1
1562366536,560,2437,0,0,143,0,56,2,2,58,53,56,128,1600,2184,7,159.201130649251,122.918672300021,-2.16402536359045,1.69313316061039,0,5,1
1562366536,560,2437,0,0,143,0,56,2,2,58,53,56,128,1600,2184,8,158.294030209607,230.705439901187,2.10796556765507,-1.16533538860769,0,5,1
1562366536,560,2437,0,0,143,0,56,2,2,58,53,56,128,1600,2184,9,164.477962049631,134.372616257927,-2.09974604852072,1.64528511700878,0,5,1
