timestamps,csi_len,channel,err_info,noise_floor,rate,bandWidth,num_tones,nr,nc,rssi,rssi1,rssi2,rssi3,payload_length,block_length,subcarriers,ant1_amplitude,ant2_amplitude,ant1_phase,ant2_phase
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,1,147.800541270998,30.8706980808663,-2.49538519145808,-0.434670215149245
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,2,169.955876626847,58.2151183113115,1.67690517127707,3.05559836239555
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,3,150.658554353877,34.1760149812701,-2.52597276416068,-0.358770670270572
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,4,175.262660027742,57.2188780036799,1.69090506236181,3.0540973127874
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,5,154.029218007494,32.310988842807,-2.51756960061304,-0.380506377112365
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,6,184.610400573749,60.4069532421558,1.65213819040487,3.0254510267098
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,7,159.201130649251,33.8378486313773,-2.54836361679424,-0.331096076704132
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,8,195.310009984128,61,1.62714686250754,2.9602728791883
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,9,156.923548264752,31.3049516849971,-2.6066375798037,-0.463647609000806
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,10,191.211924314359,64.3272881443016,1.61788191767512,2.93809960833223
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,11,163.477827242718,32.4499614791759,-2.62320526453911,-0.588002603547568
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,12,203.061567018478,69.2603782836912,1.54617076392843,2.83353987256602
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,13,161.743624294746,31.9061122670876,-2.6170784927461,-0.561921562256815
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,14,197,66.2193325245732,1.5707963267949,2.88196302418154
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,15,168.240898713719,35.3553390593274,-2.59811505887675,-0.50160405418912
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,16,201,66.4830805543786,1.5707963267949,2.86742520247013
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,17,176.502124633105,36.6196668472011,-2.61963558399211,-0.610725964389209
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,18,201.022386813011,66.7607669218981,1.58572059178498,2.85300529169572
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,19,169.499262535269,32.7566787083184,-2.57486343606629,-0.545655054526992
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,20,201.159140980468,64.0312423743285,1.61057632526592,2.88903837781173
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,21,171.143214881572,34.4818792991333,-2.53900437457195,-0.515549007458979
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,22,203.297811104793,65.5209890035247,1.62493057640678,2.86329299458468
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,23,166.147524808527,30.5286750449475,-2.54023525139011,-0.551654982528547
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,24,204.550727204769,65.7343137181792,1.64419365269651,2.91137306631295
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,25,174.025860147278,34.6698716467194,-2.51533121599104,-0.580002774207681
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,26,209.086106664216,68.3081254317523,1.59949657799437,2.82910109385527
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,27,174.837067008115,32.4499614791759,-2.51868359940955,-0.588002603547568
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,28,212.398210915252,70.2139587261678,1.63204039430628,2.83785816774721
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,29,174.401834852733,32.2024843762092,-2.50267866858591,-0.449759613069839
808931577,560,2437,0,0,140,0,56,2,2,65,55,64,128,1600,2184,30,210.857771969638,70.3420215802759,1.6610268451942,2.8828217616261
