timestamps,csi_len,channel,err_info,noise_floor,rate,bandWidth,num_tones,nr,nc,rssi,rssi1,rssi2,rssi3,payload_length,block_length,subcarriers,ant1_amplitude,ant2_amplitude,ant1_phase,ant2_phase
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,1,163.615402697912,100.304536288246,-1.17553506138459,2.7851557013696
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,2,170.238068598067,179.234483289349,3.08870085472407,-0.117434689796521
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,3,169.387130561917,102.883429180797,-1.17055566976092,2.77372098317864
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,4,175.139944044755,185.827877348906,3.1016139664665,-0.140374985764333
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,5,171.397199510377,106.103722837608,-1.14368597518309,2.72432526151751
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,6,182.395175374789,191.230227736098,3.0757538842871,-0.184063016555735
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,7,173.631794323505,108.258948821795,-1.14321554511027,2.70273335462629
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,8,182.332114560217,197.306867594618,3.08122652630782,-0.209323423566452
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,9,182.989070711887,112.698713391059,-1.13648015659457,2.68191327772802
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,10,185.38878067456,197.496835417685,3.07681853166388,-0.188458359871635
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,11,186.131673822593,110.535062310563,-1.13838855122436,2.64152391037448
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,12,187.267188797184,203.960780543711,3.08816760508829,-0.197395559849881
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,13,184.71870506259,110.909873320638,-1.09262189470236,2.67391280837789
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,14,188.002659555656,205.360658355002,3.13627355481828,-0.18116011925796
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,15,181.342217919601,111.825757319144,-1.05780608554112,2.69794237856214
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,16,192.041662146525,208.865985742054,-3.12076233355358,-0.192700758662386
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,17,186.432293339968,110.923396990896,-1.04233577800162,2.69407267843262
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,18,190.094713235271,208.079311802015,-3.11002419710202,-0.198338066639601
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,19,187.488666324127,111.400179533069,-0.982793723247329,2.70605009204944
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,20,193.662076824555,208.626460450251,-3.05888023814162,-0.158844584410569
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,21,190.420587122296,110.981980519362,-0.942000040379464,2.71421944844604
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,22,193.372697142073,208.885135900092,-3.02236910855029,-0.134449663519133
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,23,192.875607581674,108.503456166152,-0.899294239642664,2.79360905141796
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,24,194.815297140651,211.532503412596,-2.97138072830432,-0.0709706510560261
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,25,191.342624629224,113.547346952714,-0.851966327173272,2.80034596248271
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,26,200.0399960008,217.745264012791,-2.94027554521515,-0.0827598436536913
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,27,197.436065600994,113.529731788638,-0.824804276864443,2.82819845064459
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,28,200.848201386022,218.229237271269,-2.87970738890927,-0.0458394258811168
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,29,198.010100752462,112.089250153616,-0.771113420810052,2.87064580325137
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,30,198.919581740964,214.233517452335,-2.80871378275603,0.0466950040433304
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,31,200.009999750012,111.610931364271,-0.707541673854479,2.92486733986505
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,32,204.834079195821,217.664880033505,-2.77196526703638,0.0781813336063869
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,33,196.400101832967,112.87160847618,-0.644519438380184,3.01723765904303
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,34,198.406149098258,212.595860731106,-2.73206820686593,0.122604704618824
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,35,198.214530244379,108.189648303338,-0.631392719749968,2.9931597443397
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,36,207.966343430854,221.325552072055,-2.66719277079789,0.145091931912739
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,37,192.213423048444,104.388696706109,-0.577901936962246,3.05526925264933
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,38,196.369549574266,212.398210915252,-2.60728661427365,0.203858997081964
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,39,188.302947401256,107,-0.480273155400484,3.14159265358979
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,40,202.272093972451,213.475993966535,-2.52479142980177,0.26543035664892
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,41,193.685311781766,107.168092266308,-0.44286538207281,-3.08557655004661
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,42,199.278699313298,212.906082581029,-2.46998649733605,0.34997485532979
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,43,194.997435880578,106.79419459877,-0.367173833818219,-3.01956053523679
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,44,202.410474037289,217.313138121007,-2.39812793606574,0.401870647440456
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,45,193.227844784337,107.517440445725,-0.310294427123321,-2.97338588173271
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,46,200.262327960103,216.455538159688,-2.31734478932379,0.469845876730928
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,47,192.338243727034,110.113577727726,-0.236151654053916,-2.90322182380304
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,48,203.835718165389,216.316897167096,-2.2623939098006,0.517425932456974
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,49,193.380454027805,107.447661677674,-0.187253919733483,-2.8875848904632
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,50,204.022057631032,217.204972318775,-2.19959261321033,0.568847858421359
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,51,198.01262586007,110.724884285331,-0.101176189037561,-2.79127844135439
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,52,203.924005453012,217.866931864384,-2.1002827050984,0.668289418830584
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,53,199.090431713832,109.658560997307,-0.0301416223876197,-2.71873872745685
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,54,204.84140206511,221.921157170739,-2.04754362311548,0.712047568651464
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,55,195.092285854669,112.805141726785,0.0307595260704692,-2.72156814593714
1169519127,560,2437,0,0,143,0,56,2,2,57,51,56,128,1600,2184,56,201.955440629858,223.664927961449,-1.98349029546152,0.741123318727942
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,1,108.853112036358,98.6154146165801,-0.674740942223553,-3.02981561205531
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,2,112.25862995779,171.95638982021,-2.6898966667299,0.375106861552295
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,3,113.229854720387,101.400197238467,-0.666465269084459,-3.05271847877669
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,4,114.490174250894,176.264006535651,-2.67013270352889,0.359434680797153
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,5,113.229854720387,101.044544632553,-0.666465269084459,-3.11189841398288
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,6,118.511602807489,177.730132504311,-2.67794504458899,0.332426305384097
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,7,115.801554393713,106.075444849409,-0.638319808009046,-3.10387470112293
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,8,120.768373343355,186.010752377383,-2.696461446657,0.294546382999429
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,9,118.600168633944,104.172933144843,-0.64181476975098,-3.08396422611232
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,10,123.878973195615,190.065778087482,-2.68155513720899,0.31010382646125
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,11,120.602653370479,105.04284840007,-0.650134510668023,-3.11302899575103
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,12,127.121988656566,196.468827043885,-2.72017344670199,0.257323714971089
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,13,122.065556157337,104.019228991567,-0.610725964389209,-3.12236425449009
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,14,127.015747055237,200.202397588041,-2.66738205718593,0.304374736164152
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,15,121.794909581641,104.076894650062,-0.562950897971507,-3.10315006356861
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,16,126.763559432512,195.494245439604,-2.62146806607432,0.295866369032929
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,17,126.9094165143,105.04284840007,-0.537716804148575,-3.11302899575103
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,18,128.996123972777,199.04019694524,-2.62244653934327,0.285200860691939
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,19,125.239770041309,107.042047812997,-0.481502854140359,-3.11356261362995
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,20,127.581346598944,196.086715511276,-2.5514161404233,0.337878188240278
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,21,125.299640861417,107.377837564369,-0.427948496321482,-3.0576780266506
1169525134,560,2437,0,0,143,0,56,2,2,59,53,58,128,1600,2184,22,130.096118312577,199.919983993597,-2.5365341348177,0.347061603539491
